Chapter_QID_URL,Report,Chapter,Last Name,First Name,Role,Gender,Country of Residence,Citizenship,Affiliation,Match_Type
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Totin,Edmond,Coordinating Lead Author,M,Benin,Benin,Universite Nationale d'Agriculture (Benin),EXACT
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Trisos,Christopher,Coordinating Lead Author,M,South Africa,South Africa,University of Cape Town,EXACT
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Ayanlade,Ayansina,Lead Author,M,Nigeria,Nigeria,"Obafemi Awolowo University, Ile-Ife, Nigeria",EXACT
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Efitre,Jackson,Lead Author,M,Uganda,Uganda,Makerere University,EXACT
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Gemeda,Adugna,Lead Author,M,Ethiopia,Ethiopia,Ethiopian Public Health Institute,EXACT
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Kalaba,Felix Kanungwe,Lead Author,M,Zambia,Zambia,Copperbelt University,EXACT
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Lennard,Christopher,Lead Author,M,South Africa,South Africa,University of Cape Town,EXACT
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Masao,Catherine,Lead Author,F,Tanzania,Tanzania,"INSTITUTE OF RESOURCE ASSESSMENT, UNIVERSITY OF DAR ES SALAAM",EXACT
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Mgaya,Yunus,Lead Author,M,Tanzania,Tanzania,University of Dar es Salaam,EXACT
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Ngaruiya,Grace,Lead Author,F,Kenya,Kenya,Kenyatta University,EXACT
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Olago,Daniel Ochieng,Lead Author,M,Kenya,Kenya,"Department of Geology, University of Nairobi",EXACT
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Simpson,Nicholas,Lead Author,M,South Africa,Zimbabwe,University of Cape Town,EXACT
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Zakieldeen,Sumaya A.,Lead Author,F,Sudan,Sudan,Institute of Environmental Studies,EXACT
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Howden,Mark,Review Editor,M,Australia,Australia,"Australian National University,",EXACT
http://localhost:8080/entity/Q126,WGII,Chapter 9: Africa,Yanda,Pius,Review Editor,M,Tanzania,Tanzania,University of Dar es Salaam,EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Cheong,Tae Sung,Coordinating Lead Author,M,Republic of Korea,Republic of Korea,"Ministry of Interior and Safety, National Disaster Management Institute",EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Luo,Yong,Coordinating Lead Author,M,China,China,"Department of Earth System Science, Tsinghua University",EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Shaw,Rajib,Coordinating Lead Author,M,Japan,Japan,Keio University,EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Abdul Halim,Sharina,Lead Author,F,Malaysia,Malaysia,"Institute for Environment and Development (LESTARI), Universiti Kebangsaan Malaysia",EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Chaturvedi,Sanjay,Lead Author,M,India,India,Panjab University,EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Hashizume,Masahiro,Lead Author,M,Japan,Japan,The University of Tokyo,EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Insarov,Gregory E.,Lead Author,M,Russia,Russia,Institute of Geography of the Russian Academy of Sciences,EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Ishikawa,Yoichi,Lead Author,M,Japan,Japan,Japan Agency for Marine-Earth Science and Technology,EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Jafari,Mostafa,Lead Author,M,Iran,Iran,Macro National Strategic Plan of Climate Change Research AREEO/ and Head of TPS for LFCCs,EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Kitoh,Akio,Lead Author,M,Japan,Japan,Japan Meteorological Business Support Center,EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Pulhin,Juan,Lead Author,M,Philippines,Philippines,Climate Change Commission,EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Singh,Chandni,Lead Author,F,India,India,Indian Institute for Human Settlements (IIHS),EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Vasant,Kripa,Lead Author,F,India,India,INDIAN COUNCIL OF AGRICULTURAL RESEARCH,EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Zhang,Zhibin,Lead Author,M,China,China,"Institute of Zoology, Chinese Academy of Sciences",EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Myeong,Soojeong,Review Editor,F,Republic of Korea,Republic of Korea,Korea Environment Institute,EXACT
http://localhost:8080/entity/Q127,WGII,Chapter 10: Asia,Pereira,Joy Jacqueline,Review Editor,F,Malaysia,Malaysia,Institute for Environment and Development,EXACT
http://localhost:8080/entity/Q128,WGII,Chapter 11: Australasia,Lawrence,Judy,Coordinating Lead Author,F,New Zealand,New Zealand,"NZ Climate Change Research Institute, Victoria University of Wellington",EXACT
http://localhost:8080/entity/Q128,WGII,Chapter 11: Australasia,Mackey,Brendan,Coordinating Lead Author,M,Australia,Australia,Griffith University,EXACT
http://localhost:8080/entity/Q128,WGII,Chapter 11: Australasia,Chiew,Francis,Lead Author,M,Australia,Australia,"Commonwealth Scientific and Industrial Research Organisation (CSIRO), Australia",EXACT
http://localhost:8080/entity/Q128,WGII,Chapter 11: Australasia,Costello,Mark,Lead Author,M,Norway,Ireland,Nord University,EXACT
http://localhost:8080/entity/Q128,WGII,Chapter 11: Australasia,Hennessy,Kevin,Lead Author,M,Australia,Australia,CSIRO Oceans and Atmosphere,EXACT
http://localhost:8080/entity/Q128,WGII,Chapter 11: Australasia,Lansbury,Nina,Lead Author,F,Australia,Australia,The University of Queensland (School of Public Health),EXACT
http://localhost:8080/entity/Q128,WGII,Chapter 11: Australasia,Nidumolu,Uday Bhaskar,Lead Author,M,Australia,Australia,Commonwealth Scientific and Industrial Research Organisation (CSIRO),EXACT
http://localhost:8080/entity/Q128,WGII,Chapter 11: Australasia,Pecl,Gretta,Lead Author,F,Australia,Australia,University of Tasmania,EXACT
http://localhost:8080/entity/Q128,WGII,Chapter 11: Australasia,Rickards,Lauren,Lead Author,F,Australia,Australia,RMIT University,EXACT
http://localhost:8080/entity/Q128,WGII,Chapter 11: Australasia,Tapper,Nigel,Lead Author,M,Australia,Australia,Monash University,EXACT
http://localhost:8080/entity/Q128,WGII,Chapter 11: Australasia,Woodward,Alistair,Lead Author,M,New Zealand,New Zealand,University of Auckland,EXACT
http://localhost:8080/entity/Q128,WGII,Chapter 11: Australasia,Wreford,Anita,Lead Author,F,New Zealand,New Zealand,Lincoln University,EXACT
http://localhost:8080/entity/Q128,WGII,Chapter 11: Australasia,Hoegh-Guldberg,Ove,Review Editor,M,Australia,Australia,University of Queensland,EXACT
http://localhost:8080/entity/Q128,WGII,Chapter 11: Australasia,Wratt,David,Review Editor,M,New Zealand,New Zealand,NIWA (National Institute of Water and Atmospheric Research - Emeritus Scientist),EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Castellanos Lopez,Edwin Josue,Coordinating Lead Author,M,Guatemala,Guatemala,Inter-American Institute for Global Change Research (IAI),EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Lemos,Maria Fernanda,Coordinating Lead Author,F,Brazil,Brazil,Pontifical Catholic University of Rio de Janeiro,EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Astigarraga,Laura,Lead Author,F,Uruguay,Uruguay,University of the Republic,EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,C. Postigo,Julio,Lead Author,M,USA,Peru,Indiana University,EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Chacón,Noemí,Lead Author,F,Venezuela,Venezuela,Instituto Venezolano de Investigaciones Científicas (IVIC),EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Cuvi,Nicolás,Lead Author,M,Ecuador,Ecuador,Latin American Faculty of Social Sciences,EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Huggel,Christian,Lead Author,M,Switzerland,Switzerland,University of Zurich,EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Miranda Sara,Liliana Raquel,Lead Author,F,Peru,Peru,Cities for Life Foro,EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Moncassim Vale,Mariana,Lead Author,F,Brazil,Brazil,Federal University of Rio de Janeiro,EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Ometto,Jean Pierre,Lead Author,M,Brazil,Brazil,NATIONAL INSTITUTE FOR SPACE RESEARCH,EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Peri,Pablo,Lead Author,M,Argentina,Argentina,CONICET-INTA-Universidad Nacional de la Patagonia Austral,EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Ramajo Gallardo,Laura,Lead Author,F,Chile,Spain,ADOLFO IBAÑEZ UNIVERSITY,EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Roco,Lisandro,Lead Author,M,Chile,Chile,Universidad Austral de Chile,EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Rusticucci,Matilde,Lead Author,F,Argentina,Argentina,Universidad de Buenos Aires,EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Mendez Vallejo,Carlos Luis,Review Editor,M,Venezuela,Venezuela,Instituto Venezolano de Investigaciones Científicas (IVIC),EXACT
http://localhost:8080/entity/Q129,WGII,Chapter 12: Central and South America,Suarez Rodriguez,Avelino Gumersindo,Review Editor,M,Cuba,Cuba,Research Center for World Economy,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Bednar-Friedl,Birgit,Coordinating Lead Author,F,Austria,Austria,"University of Graz, Wegener Center for Climate and Global Change & Department of Economics",EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Biesbroek,Robbert,Coordinating Lead Author,M,Netherlands,Netherlands,Wageningen University and Research,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Schmidt,Daniela N.,Coordinating Lead Author,F,UK,Germany,University of Bristol,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Alexander,Peter,Lead Author,M,UK,UK,The University of Edinburgh,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Børsheim,Knut Yngve,Lead Author,M,Norway,Norway,Institute of Marine Research,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Carnicer,Jofre,Lead Author,M,Spain,Spain,University of Barcelona,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Georgopoulou,Elena,Lead Author,F,Greece,Greece,National Observatory of Athens,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Haasnoot,Marjolijn,Lead Author,F,Netherlands,Netherlands,1) Utrecht University; 2) Deltares,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Le Cozannet,Gonéri,Lead Author,M,France,France,BRGM - French Geological Survey,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Lionello,Piero,Lead Author,M,Italy,Italy,Univ. delSalento and CMCC,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Lipka,Oksana,Lead Author,F,Russia,Russia,YU A. Israel Institute of Global climate and Ecology,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Möllmann,Christian,Lead Author,M,Germany,Germany,University of Hamburg,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Muccione,Veruska,Lead Author,F,Switzerland,Switzerland,University of Zurich,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Mustonen,Tero,Lead Author,M,Finland,Finland,Snowchange Cooperative,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Piepenburg,Dieter,Lead Author,M,Germany,Germany,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Whitmarsh,Lorraine,Lead Author,F,UK,UK,University of Bath,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Kaser,Georg,Review Editor,M,Austria,Italy,University of Innsbruck,EXACT
http://localhost:8080/entity/Q130,WGII,Chapter 13: Europe,Moreno,Jose Manuel,Review Editor,M,Spain,Spain,UNIVERSITY OF CASTILLA-LA MANCHA,EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Hicke,Jeffrey,Coordinating Lead Author,M,USA,USA,University of Idaho,EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Lucatello,Simone,Coordinating Lead Author,M,Mexico,Mexico,Instituto Mora - SECHITI. National Ministry for Science and Technology,EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Mortsch,Linda,Coordinating Lead Author,F,Canada,Canada,University of Waterloo,EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Dawson,Jackie,Lead Author,F,Canada,Canada,University of Ottawa,EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Domínguez Aguilar,Mauricio,Lead Author,M,Mexico,Mexico,Autonomous University of Yucatán,EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Enquist,Carolyn,Lead Author,F,USA,USA,"U.S. Geological Survey, Southwest Climate Adaptation Science Center",EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Gilmore,Elisabeth Anne,Lead Author,F,Canada,Canada,Environment and Climate Change Canada,EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Gutzler,David,Lead Author,M,USA,USA,University of New Mexico,EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Harper,Sherilee,Lead Author,F,Canada,Canada,University of Alberta,EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Holsman,Kirstin,Lead Author,F,USA,USA,National Oceanic and Atmospheric Administration,EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Jewett,Elizabeth (libby),Lead Author,F,USA,USA,"NOAA Northeast Fisheries Science Center (until April 30, 2025 - then retired)",EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Kohler,Timothy (tim),Lead Author,M,USA,USA,Washington State University,EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Miller,Kathleen,Lead Author,F,USA,USA,"Research Applications Lab, National Center for Atmospheric Research",EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Hurlbert,Margot,Review Editor,F,Canada,Canada,University of Regina,EXACT
http://localhost:8080/entity/Q131,WGII,Chapter 14: North America,Mearns,Linda,Review Editor,F,USA,USA,National Center for Atmospheric Research,EXACT
http://localhost:8080/entity/Q132,WGII,Chapter 15: Small Islands,Mycoo,Michelle,Coordinating Lead Author,F,Trinidad and Tobago,Trinidad and Tobago,"The Department of Geomatics Engineering and Land Management, The University of the West Indies, St. Augustine, Trinidad and Tobago",EXACT
http://localhost:8080/entity/Q132,WGII,Chapter 15: Small Islands,Wairiu,Morgan,Coordinating Lead Author,M,Fiji,Solomon Islands,Pacific Centre for Environment and Sustainable Development,EXACT
http://localhost:8080/entity/Q132,WGII,Chapter 15: Small Islands,Campbell,Donovan,Lead Author,M,Jamaica,Jamaica,University of the West Indies (Mona Campus),EXACT
http://localhost:8080/entity/Q132,WGII,Chapter 15: Small Islands,Duvat,Virginie,Lead Author,F,France,France,"University of la Rochelle-CNRS, UMR LIENSs 7266",EXACT
http://localhost:8080/entity/Q132,WGII,Chapter 15: Small Islands,Golbuu,Yimnang,Lead Author,M,Palau,Palau,Palau International Coral Reef Center,EXACT
http://localhost:8080/entity/Q132,WGII,Chapter 15: Small Islands,Maharaj,Shobha,Lead Author,F,Germany,Trinidad and Tobago,University of Fiji,EXACT
http://localhost:8080/entity/Q132,WGII,Chapter 15: Small Islands,Nalau,Johanna,Lead Author,F,Australia,Australia,"School of Environment and Science, Griffith University",EXACT
http://localhost:8080/entity/Q132,WGII,Chapter 15: Small Islands,Nunn,Patrick,Lead Author,M,Australia,Australia,University of the Sunshine Coast,EXACT
